-15.0328
 -13.0446
 -11.0584
 -9.0449
 -7.0086
 -4.9900
 -2.9946
 -0.9918
 15.0194
 12.9970
 10.9756
 9.0309
 7.0298
 5.0113
 2.9803
 0.9775
